"date","covid_cases_total","covid_cases_new","covid_cases_per100K","covid_cases_7day","hover_text_case","copies_day_person_M_mn","copies_day_person_M_se","copies_day_person_7day","hover_text_load","hover_text_load_7day","mutation","variant","frequency","frequency_gapfill","frequency_7day","hover_text_variant"
2021-07-27,326656,646,20.4229769239329,6.82421895888162,"Jul 27, 2021<br><b>6.82</b> cases per 100,000 people",54.2364979353269,6.55511363051171,45.4259156503781,"Jul 27, 2021<br><b>54.24M</b> copies per person per day","7-day avg. load on Jul 27 :<br><b>45.4M</b> copies per person per day","L452R","Delta",0.947393,0.947393,0.893169,"Jul 27, 2021<br><b>Delta</b> 94.74%"
2021-07-27,326656,646,20.4229769239329,6.82421895888162,"Jul 27, 2021<br><b>6.82</b> cases per 100,000 people",54.2364979353269,6.55511363051171,45.4259156503781,"Jul 27, 2021<br><b>54.24M</b> copies per person per day","7-day avg. load on Jul 27 :<br><b>45.4M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",0.023479,0.023479,0.014401,"Jul 27, 2021<br><b>Alpha, Beta & Gamma</b> 2.35%"
2021-07-28,327043,387,12.2348174451425,7.79523621643261,"Jul 28, 2021<br><b>7.8</b> cases per 100,000 people",62.1039242580198,1.15580074620268,50.5803924526229,"Jul 28, 2021<br><b>62.1M</b> copies per person per day","7-day avg. load on Jul 28 :<br><b>50.6M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Jul 28, 2021<br><b>Omicron</b> NA%"
2021-07-28,327043,387,12.2348174451425,7.79523621643261,"Jul 28, 2021<br><b>7.8</b> cases per 100,000 people",62.1039242580198,1.15580074620268,50.5803924526229,"Jul 28, 2021<br><b>62.1M</b> copies per person per day","7-day avg. load on Jul 28 :<br><b>50.6M</b> copies per person per day","L452R","Delta",0.966693,0.966693,0.91321,"Jul 28, 2021<br><b>Delta</b> 96.67%"
2021-07-28,327043,387,12.2348174451425,7.79523621643261,"Jul 28, 2021<br><b>7.8</b> cases per 100,000 people",62.1039242580198,1.15580074620268,50.5803924526229,"Jul 28, 2021<br><b>62.1M</b> copies per person per day","7-day avg. load on Jul 28 :<br><b>50.6M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",0,0,0.006835,"Jul 28, 2021<br><b>Alpha, Beta & Gamma</b> 0%"
2021-07-29,327351,308,9.73727073153459,8.22880671282747,"Jul 29, 2021<br><b>8.23</b> cases per 100,000 people",59.19921862188,6.47506843137541,53.249684523975,"Jul 29, 2021<br><b>59.2M</b> copies per person per day","7-day avg. load on Jul 29 :<br><b>53.2M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Jul 29, 2021<br><b>Omicron</b> NA%"
2021-07-29,327351,308,9.73727073153459,8.22880671282747,"Jul 29, 2021<br><b>8.23</b> cases per 100,000 people",59.19921862188,6.47506843137541,53.249684523975,"Jul 29, 2021<br><b>59.2M</b> copies per person per day","7-day avg. load on Jul 29 :<br><b>53.2M</b> copies per person per day","L452R","Delta",0.934849,0.934849,0.921757,"Jul 29, 2021<br><b>Delta</b> 93.48%"
2021-07-29,327351,308,9.73727073153459,8.22880671282747,"Jul 29, 2021<br><b>8.23</b> cases per 100,000 people",59.19921862188,6.47506843137541,53.249684523975,"Jul 29, 2021<br><b>59.2M</b> copies per person per day","7-day avg. load on Jul 29 :<br><b>53.2M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",0.010284,0.010284,0.004823,"Jul 29, 2021<br><b>Alpha, Beta & Gamma</b> 1.03%"
2021-07-30,327754,403,12.7406496909365,9.05530047158018,"Jul 30, 2021<br><b>9.06</b> cases per 100,000 people",71.431684446292,5.44931314447424,56.8805399553325,"Jul 30, 2021<br><b>71.43M</b> copies per person per day","7-day avg. load on Jul 30 :<br><b>56.9M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Jul 30, 2021<br><b>Omicron</b> NA%"
2021-07-30,327754,403,12.7406496909365,9.05530047158018,"Jul 30, 2021<br><b>9.06</b> cases per 100,000 people",71.431684446292,5.44931314447424,56.8805399553325,"Jul 30, 2021<br><b>71.43M</b> copies per person per day","7-day avg. load on Jul 30 :<br><b>56.9M</b> copies per person per day","L452R","Delta",NA,0.953559,0.943688,"Jul 30, 2021<br><b>Delta</b> NA%"
2021-07-30,327754,403,12.7406496909365,9.05530047158018,"Jul 30, 2021<br><b>9.06</b> cases per 100,000 people",71.431684446292,5.44931314447424,56.8805399553325,"Jul 30, 2021<br><b>71.43M</b> copies per person per day","7-day avg. load on Jul 30 :<br><b>56.9M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,0.005142,0.005558,"Jul 30, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-07-31,327754,0,0,9.05530047158018,"Jul 31, 2021<br><b>9.06</b> cases per 100,000 people",104.107470696428,1.80713167083397,64.7691466440215,"Jul 31, 2021<br><b>104.11M</b> copies per person per day","7-day avg. load on Jul 31 :<br><b>64.8M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Jul 31, 2021<br><b>Omicron</b> NA%"
2021-07-31,327754,0,0,9.05530047158018,"Jul 31, 2021<br><b>9.06</b> cases per 100,000 people",104.107470696428,1.80713167083397,64.7691466440215,"Jul 31, 2021<br><b>104.11M</b> copies per person per day","7-day avg. load on Jul 31 :<br><b>64.8M</b> copies per person per day","L452R","Delta",0.972269,0.972269,0.958614,"Jul 31, 2021<br><b>Delta</b> 97.23%"
2021-07-31,327754,0,0,9.05530047158018,"Jul 31, 2021<br><b>9.06</b> cases per 100,000 people",104.107470696428,1.80713167083397,64.7691466440215,"Jul 31, 2021<br><b>104.11M</b> copies per person per day","7-day avg. load on Jul 31 :<br><b>64.8M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",0,0,0.005558,"Jul 31, 2021<br><b>Alpha, Beta & Gamma</b> 0%"
2021-08-01,327754,0,0,9.05530047158018,"Aug 01, 2021<br><b>9.06</b> cases per 100,000 people",74.8144020696185,4.21830970918034,67.0087339838847,"Aug 01, 2021<br><b>74.81M</b> copies per person per day","7-day avg. load on Aug 01 :<br><b>67M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Aug 01, 2021<br><b>Omicron</b> NA%"
2021-08-01,327754,0,0,9.05530047158018,"Aug 01, 2021<br><b>9.06</b> cases per 100,000 people",74.8144020696185,4.21830970918034,67.0087339838847,"Aug 01, 2021<br><b>74.81M</b> copies per person per day","7-day avg. load on Aug 01 :<br><b>67M</b> copies per person per day","L452R","Delta",NA,0.986135,0.965843,"Aug 01, 2021<br><b>Delta</b> NA%"
2021-08-01,327754,0,0,9.05530047158018,"Aug 01, 2021<br><b>9.06</b> cases per 100,000 people",74.8144020696185,4.21830970918034,67.0087339838847,"Aug 01, 2021<br><b>74.81M</b> copies per person per day","7-day avg. load on Aug 01 :<br><b>67M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,0,0.005558,"Aug 01, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-08-02,328121,367,11.6025271379,9.5340345613495,"Aug 02, 2021<br><b>9.53</b> cases per 100,000 people",85.250719769491,2.28474255161014,73.0205596852937,"Aug 02, 2021<br><b>85.25M</b> copies per person per day","7-day avg. load on Aug 02 :<br><b>73M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Aug 02, 2021<br><b>Omicron</b> NA%"
2021-08-02,328121,367,11.6025271379,9.5340345613495,"Aug 02, 2021<br><b>9.53</b> cases per 100,000 people",85.250719769491,2.28474255161014,73.0205596852937,"Aug 02, 2021<br><b>85.25M</b> copies per person per day","7-day avg. load on Aug 02 :<br><b>73M</b> copies per person per day","L452R","Delta",1,1,0.965843,"Aug 02, 2021<br><b>Delta</b> 100%"
2021-08-02,328121,367,11.6025271379,9.5340345613495,"Aug 02, 2021<br><b>9.53</b> cases per 100,000 people",85.250719769491,2.28474255161014,73.0205596852937,"Aug 02, 2021<br><b>85.25M</b> copies per person per day","7-day avg. load on Aug 02 :<br><b>73M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",0,0,0.005558,"Aug 02, 2021<br><b>Alpha, Beta & Gamma</b> 0%"
2021-08-03,329091,970,30.6660799012615,10.9973349866822,"Aug 03, 2021<br><b>11</b> cases per 100,000 people",76.4419352902044,3.61902859919797,76.1927650217047,"Aug 03, 2021<br><b>76.44M</b> copies per person per day","7-day avg. load on Aug 03 :<br><b>76.2M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Aug 03, 2021<br><b>Omicron</b> NA%"
2021-08-03,329091,970,30.6660799012615,10.9973349866822,"Aug 03, 2021<br><b>11</b> cases per 100,000 people",76.4419352902044,3.61902859919797,76.1927650217047,"Aug 03, 2021<br><b>76.44M</b> copies per person per day","7-day avg. load on Aug 03 :<br><b>76.2M</b> copies per person per day","L452R","Delta",0.926892,0.926892,0.962914,"Aug 03, 2021<br><b>Delta</b> 92.69%"
2021-08-03,329091,970,30.6660799012615,10.9973349866822,"Aug 03, 2021<br><b>11</b> cases per 100,000 people",76.4419352902044,3.61902859919797,76.1927650217047,"Aug 03, 2021<br><b>76.44M</b> copies per person per day","7-day avg. load on Aug 03 :<br><b>76.2M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",0,0,0.002204,"Aug 03, 2021<br><b>Alpha, Beta & Gamma</b> 0%"
2021-08-04,329671,580,18.3364189100327,11.8689923388093,"Aug 04, 2021<br><b>11.87</b> cases per 100,000 people",66.1894970794138,1.44653029859525,76.7764182819039,"Aug 04, 2021<br><b>66.19M</b> copies per person per day","7-day avg. load on Aug 04 :<br><b>76.8M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Aug 04, 2021<br><b>Omicron</b> NA%"
2021-08-04,329671,580,18.3364189100327,11.8689923388093,"Aug 04, 2021<br><b>11.87</b> cases per 100,000 people",66.1894970794138,1.44653029859525,76.7764182819039,"Aug 04, 2021<br><b>66.19M</b> copies per person per day","7-day avg. load on Aug 04 :<br><b>76.8M</b> copies per person per day","L452R","Delta",NA,0.963446,0.96245,"Aug 04, 2021<br><b>Delta</b> NA%"
2021-08-04,329671,580,18.3364189100327,11.8689923388093,"Aug 04, 2021<br><b>11.87</b> cases per 100,000 people",66.1894970794138,1.44653029859525,76.7764182819039,"Aug 04, 2021<br><b>66.19M</b> copies per person per day","7-day avg. load on Aug 04 :<br><b>76.8M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,0,0.002204,"Aug 04, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-08-05,330155,484,15.3014254352686,12.6638715821999,"Aug 05, 2021<br><b>12.66</b> cases per 100,000 people",70.5534311153793,0.93823881061166,78.3984486381181,"Aug 05, 2021<br><b>70.55M</b> copies per person per day","7-day avg. load on Aug 05 :<br><b>78.4M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Aug 05, 2021<br><b>Omicron</b> NA%"
2021-08-05,330155,484,15.3014254352686,12.6638715821999,"Aug 05, 2021<br><b>12.66</b> cases per 100,000 people",70.5534311153793,0.93823881061166,78.3984486381181,"Aug 05, 2021<br><b>70.55M</b> copies per person per day","7-day avg. load on Aug 05 :<br><b>78.4M</b> copies per person per day","L452R","Delta",1,1,0.971757,"Aug 05, 2021<br><b>Delta</b> 100%"
2021-08-05,330155,484,15.3014254352686,12.6638715821999,"Aug 05, 2021<br><b>12.66</b> cases per 100,000 people",70.5534311153793,0.93823881061166,78.3984486381181,"Aug 05, 2021<br><b>70.55M</b> copies per person per day","7-day avg. load on Aug 05 :<br><b>78.4M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",0,0,0.000735,"Aug 05, 2021<br><b>Alpha, Beta & Gamma</b> 0%"
2021-08-06,330692,537,16.9769947494613,13.2690637334177,"Aug 06, 2021<br><b>13.27</b> cases per 100,000 people",84.0298851644967,0.612759424257074,80.1981915978616,"Aug 06, 2021<br><b>84.03M</b> copies per person per day","7-day avg. load on Aug 06 :<br><b>80.2M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Aug 06, 2021<br><b>Omicron</b> NA%"
2021-08-06,330692,537,16.9769947494613,13.2690637334177,"Aug 06, 2021<br><b>13.27</b> cases per 100,000 people",84.0298851644967,0.612759424257074,80.1981915978616,"Aug 06, 2021<br><b>84.03M</b> copies per person per day","7-day avg. load on Aug 06 :<br><b>80.2M</b> copies per person per day","L452R","Delta",0.979194,0.979194,0.975419,"Aug 06, 2021<br><b>Delta</b> 97.92%"
2021-08-06,330692,537,16.9769947494613,13.2690637334177,"Aug 06, 2021<br><b>13.27</b> cases per 100,000 people",84.0298851644967,0.612759424257074,80.1981915978616,"Aug 06, 2021<br><b>84.03M</b> copies per person per day","7-day avg. load on Aug 06 :<br><b>80.2M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",0.009232,0.009232,0.001319,"Aug 06, 2021<br><b>Alpha, Beta & Gamma</b> 0.92%"
2021-08-07,330692,0,0,13.2690637334177,"Aug 07, 2021<br><b>13.27</b> cases per 100,000 people",88.3371879201403,9.08906156257582,77.945294058392,"Aug 07, 2021<br><b>88.34M</b> copies per person per day","7-day avg. load on Aug 07 :<br><b>77.9M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Aug 07, 2021<br><b>Omicron</b> NA%"
2021-08-07,330692,0,0,13.2690637334177,"Aug 07, 2021<br><b>13.27</b> cases per 100,000 people",88.3371879201403,9.08906156257582,77.945294058392,"Aug 07, 2021<br><b>88.34M</b> copies per person per day","7-day avg. load on Aug 07 :<br><b>77.9M</b> copies per person per day","L452R","Delta",1,1,0.979381,"Aug 07, 2021<br><b>Delta</b> 100%"
2021-08-07,330692,0,0,13.2690637334177,"Aug 07, 2021<br><b>13.27</b> cases per 100,000 people",88.3371879201403,9.08906156257582,77.945294058392,"Aug 07, 2021<br><b>88.34M</b> copies per person per day","7-day avg. load on Aug 07 :<br><b>77.9M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",0.008448,0.008448,0.002526,"Aug 07, 2021<br><b>Alpha, Beta & Gamma</b> 0.84%"
2021-08-08,330692,0,0,13.2690637334177,"Aug 08, 2021<br><b>13.27</b> cases per 100,000 people",72.0478423658394,5.98133877152373,77.5500712435664,"Aug 08, 2021<br><b>72.05M</b> copies per person per day","7-day avg. load on Aug 08 :<br><b>77.6M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Aug 08, 2021<br><b>Omicron</b> NA%"
2021-08-08,330692,0,0,13.2690637334177,"Aug 08, 2021<br><b>13.27</b> cases per 100,000 people",72.0478423658394,5.98133877152373,77.5500712435664,"Aug 08, 2021<br><b>72.05M</b> copies per person per day","7-day avg. load on Aug 08 :<br><b>77.6M</b> copies per person per day","L452R","Delta",NA,0.970615,0.977164,"Aug 08, 2021<br><b>Delta</b> NA%"
2021-08-08,330692,0,0,13.2690637334177,"Aug 08, 2021<br><b>13.27</b> cases per 100,000 people",72.0478423658394,5.98133877152373,77.5500712435664,"Aug 08, 2021<br><b>72.05M</b> copies per person per day","7-day avg. load on Aug 08 :<br><b>77.6M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,0.01771,0.005056,"Aug 08, 2021<br><b>Alpha, Beta & Gamma</b> NA%"
2021-08-09,331295,603,19.0635527633616,14.3349245370551,"Aug 09, 2021<br><b>14.33</b> cases per 100,000 people",63.6890786876018,4.76783012912529,74.4698368032965,"Aug 09, 2021<br><b>63.69M</b> copies per person per day","7-day avg. load on Aug 09 :<br><b>74.5M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Aug 09, 2021<br><b>Omicron</b> NA%"
2021-08-09,331295,603,19.0635527633616,14.3349245370551,"Aug 09, 2021<br><b>14.33</b> cases per 100,000 people",63.6890786876018,4.76783012912529,74.4698368032965,"Aug 09, 2021<br><b>63.69M</b> copies per person per day","7-day avg. load on Aug 09 :<br><b>74.5M</b> copies per person per day","L452R","Delta",0.94123,0.94123,0.968768,"Aug 09, 2021<br><b>Delta</b> 94.12%"
2021-08-09,331295,603,19.0635527633616,14.3349245370551,"Aug 09, 2021<br><b>14.33</b> cases per 100,000 people",63.6890786876018,4.76783012912529,74.4698368032965,"Aug 09, 2021<br><b>63.69M</b> copies per person per day","7-day avg. load on Aug 09 :<br><b>74.5M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",0.026971,0.026971,0.008909,"Aug 09, 2021<br><b>Alpha, Beta & Gamma</b> 2.7%"
2021-08-10,332165,870,27.504628365049,13.8832886033105,"Aug 10, 2021<br><b>13.88</b> cases per 100,000 people",75.5688172337159,3.97123661158751,74.3451056523696,"Aug 10, 2021<br><b>75.57M</b> copies per person per day","7-day avg. load on Aug 10 :<br><b>74.3M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Aug 10, 2021<br><b>Omicron</b> NA%"
2021-08-10,332165,870,27.504628365049,13.8832886033105,"Aug 10, 2021<br><b>13.88</b> cases per 100,000 people",75.5688172337159,3.97123661158751,74.3451056523696,"Aug 10, 2021<br><b>75.57M</b> copies per person per day","7-day avg. load on Aug 10 :<br><b>74.3M</b> copies per person per day","L452R","Delta",1,1,0.979212,"Aug 10, 2021<br><b>Delta</b> 100%"
2021-08-10,332165,870,27.504628365049,13.8832886033105,"Aug 10, 2021<br><b>13.88</b> cases per 100,000 people",75.5688172337159,3.97123661158751,74.3451056523696,"Aug 10, 2021<br><b>75.57M</b> copies per person per day","7-day avg. load on Aug 10 :<br><b>74.3M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",0.010843,0.010843,0.010458,"Aug 10, 2021<br><b>Alpha, Beta & Gamma</b> 1.08%"
2021-08-11,333131,966,30.539621839813,15.6266033075648,"Aug 11, 2021<br><b>15.63</b> cases per 100,000 people",95.1109276669305,4.59286218106249,78.4767385934434,"Aug 11, 2021<br><b>95.11M</b> copies per person per day","7-day avg. load on Aug 11 :<br><b>78.5M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Aug 11, 2021<br><b>Omicron</b> NA%"
2021-08-11,333131,966,30.539621839813,15.6266033075648,"Aug 11, 2021<br><b>15.63</b> cases per 100,000 people",95.1109276669305,4.59286218106249,78.4767385934434,"Aug 11, 2021<br><b>95.11M</b> copies per person per day","7-day avg. load on Aug 11 :<br><b>78.5M</b> copies per person per day","L452R","Delta",0.904806,0.904806,0.970835,"Aug 11, 2021<br><b>Delta</b> 90.48%"
2021-08-11,333131,966,30.539621839813,15.6266033075648,"Aug 11, 2021<br><b>15.63</b> cases per 100,000 people",95.1109276669305,4.59286218106249,78.4767385934434,"Aug 11, 2021<br><b>95.11M</b> copies per person per day","7-day avg. load on Aug 11 :<br><b>78.5M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,0.012201,"Aug 11, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-08-12,333846,715,22.6043784839196,16.6698823145149,"Aug 12, 2021<br><b>16.67</b> cases per 100,000 people",68.8689501697945,1.54696441828545,78.2360984583599,"Aug 12, 2021<br><b>68.87M</b> copies per person per day","7-day avg. load on Aug 12 :<br><b>78.2M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Aug 12, 2021<br><b>Omicron</b> NA%"
2021-08-12,333846,715,22.6043784839196,16.6698823145149,"Aug 12, 2021<br><b>16.67</b> cases per 100,000 people",68.8689501697945,1.54696441828545,78.2360984583599,"Aug 12, 2021<br><b>68.87M</b> copies per person per day","7-day avg. load on Aug 12 :<br><b>78.2M</b> copies per person per day","L452R","Delta",1,1,0.970835,"Aug 12, 2021<br><b>Delta</b> 100%"
2021-08-12,333846,715,22.6043784839196,16.6698823145149,"Aug 12, 2021<br><b>16.67</b> cases per 100,000 people",68.8689501697945,1.54696441828545,78.2360984583599,"Aug 12, 2021<br><b>68.87M</b> copies per person per day","7-day avg. load on Aug 12 :<br><b>78.2M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,0.014641,"Aug 12, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-08-13,334511,665,21.0236527158133,17.2479763097081,"Aug 13, 2021<br><b>17.25</b> cases per 100,000 people",73.6594725349576,2.38559235828185,76.7546109398543,"Aug 13, 2021<br><b>73.66M</b> copies per person per day","7-day avg. load on Aug 13 :<br><b>76.8M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Aug 13, 2021<br><b>Omicron</b> NA%"
2021-08-13,334511,665,21.0236527158133,17.2479763097081,"Aug 13, 2021<br><b>17.25</b> cases per 100,000 people",73.6594725349576,2.38559235828185,76.7546109398543,"Aug 13, 2021<br><b>73.66M</b> copies per person per day","7-day avg. load on Aug 13 :<br><b>76.8M</b> copies per person per day","L452R","Delta",1,1,0.973807,"Aug 13, 2021<br><b>Delta</b> 100%"
2021-08-13,334511,665,21.0236527158133,17.2479763097081,"Aug 13, 2021<br><b>17.25</b> cases per 100,000 people",73.6594725349576,2.38559235828185,76.7546109398543,"Aug 13, 2021<br><b>73.66M</b> copies per person per day","7-day avg. load on Aug 13 :<br><b>76.8M</b> copies per person per day","N501Y","Alpha, Beta & Gamma",NA,NA,0.015993,"Aug 13, 2021<br><b>Alpha, Beta & Gamma</b> NaN%"
2021-08-14,334511,0,0,17.2479763097081,"Aug 14, 2021<br><b>17.25</b> cases per 100,000 people",59.5640663199676,1.07915749865826,72.6441649969724,"Aug 14, 2021<br><b>59.56M</b> copies per person per day","7-day avg. load on Aug 14 :<br><b>72.6M</b> copies per person per day","K417N","Omicron",NA,NA,NA,"Aug 14, 2021<br><b>Omicron</b> NA%"
